ID	Name	DisplayName	Perform	Broadcast	MaxLootRange	bCanPK	bCanDuel	Type	MaxCopyCount	FarmerMaxCopyCount	MinPlayerCount	MaxPlayerCount	MaxFullLevelPlayerCount	MaxFarmerCount	KeepTime	ManualReset	RefreshCycle	RefreshOffset	MapDrop	ReviveInSitu	UseLastEntry	LimitTimes	BanSkillMask	BattleRelationMask	RevieCycle	AllScenePlayerInFight	ResourcePath	MiniMapResourcePath	ScriptFile	LoginIntervalTime	PreQueuePlayerCount	DoNotGoThroughRoof	QuestCountAchID	CampType	FightList	NeedCampBuff	MaxMapLevel	bCanTongWar	CanJoinBattleField	BanUseItemMask	CanJoinArena	IsArenaMap	NewCampFight	CanJoinTongBattlefield	MapCostThew	InvalidBuffMask	SingleMap	BanChangeTalent	CanSprint	DisableChangeEquip	DisableTalk	QueueForSwitchWhenFull	CampQueue	MaxNeutralPlayerCount	MaxGoodPlayerCount	MaxEvilPlayerCount	InvalidEnchantMask	ForceCheckProgress	IsTongWarMap	MaxCastleVIPPlayerCount	CanJoinCastleVIPQueue	BanTradeItemMask	CanTradeMoney	BanEquipItemMask	CanExistItemMask	IsBattlefield	IsDungeonRoleProgressMap	MapCostVigor	SyncTempData	IsTongLeagueMap	OperationMask	EnableNav	EnableNavAutoFly	AutoSelectIndex	LackMapPakBitIndex	NavWaterG
709	林海绝境	林海绝境	100	4	5	0	0	2	512		1	118			2	0	0	0		0	1	0	512	2	160	0	data\source\maps\林海绝境\林海绝境.jsonmap	data\source\maps\林海绝境		0	0	1		5	0	0		0	0	32	0	0	0	0		8	0	1	0			1	0	0	0	0	2	0				5	0	2	0	1					7	0	0			10
710	长安_空城殿	25人挑战空城殿·上	100	3	6	0	0	1	1024		1	25			10	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\长安_空城殿\长安_空城殿.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
711	长安_空城殿_下	25人挑战空城殿·下	100	3	6	0	0	1	1024		1	25			10	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\长安_空城殿\长安_空城殿.jsonmap	data\source\maps\长安_空城殿_下		0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
712	雪域关城	雪域关城	100	4	5	0	0	2	512		1	34			2	0	0	0		0	1	0	0	2	160	0	data\source\maps\雪域关城\雪域关城.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		256	0	0	0			1	0	0	0	0	2	0				2	0	1	0	1					7	0	0			10
713	伊丽川	伊丽川	100	1	2	1	1	0	2		1	1200	1000	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap			0	0	1	12469	4	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0				1			1	1	1		10
715	林海绝境	林海绝境·纷争	100	4	5	0	0	2	512		1	118			2	0	0	0		0	1	0	512	2	160	0	data\source\maps\林海绝境\林海绝境.jsonmap	data\source\maps\林海绝境		0	0	1		5	0	0		0	0	32	0	0	0	0		8	0	1	0			1	0	0	0	0	2	0				5	0	2	0	1					7	0	0			10
716	无相楼_贾府	贾府	100	1	6	0	0	1	1500		1	1			5	0	0	0		0	1	0	128	0	0	0	data\source\maps\无相楼\无相楼.jsonmap		scripts/Map/无相楼/无相楼子副本通用.lua	0	0	1	12497	1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
717	无相楼_却月楼	却月楼	100	1	6	0	0	1	1500		1	1			5	0	0	0		0	1	0	128	0	0	0	data\source\maps\无相楼\无相楼.jsonmap		scripts/Map/无相楼/无相楼子副本通用.lua	0	0	1	12497	1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
718	无相楼	永宁湾	100	1	2	0	1	0	2		1	1500	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\无相楼\无相楼.jsonmap			0	0	0	12497	1	0	0		0	1	16	1	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	1	1		10
719	玄中观地下	玄中观地下	110	2	4	0	0	1	4096		1	1			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\玄中观地下\玄中观地下.jsonmap	data\source\maps\玄中观地下		0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			120				1	0			10
720	缚罪之渊	缚罪之渊	100	3	10	0	0	1	1024		1	25			10	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\缚罪之渊\缚罪之渊.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
722	伊丽川_会战弓月城	会战弓月城	110	3	10	0	0	1	1500		1	10			5	0	4320	420		0	1	0	128	0	0	0	data\source\maps\伊丽川_会战弓月城\伊丽川_会战弓月城.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
723	25人普通会战弓月城	25人普通会战弓月城	110	3	10	0	0	1	1024		1	25			10	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\伊丽川_会战弓月城\伊丽川_会战弓月城.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
724	25人英雄会战弓月城	25人英雄会战弓月城	110	3	10	0	0	1	1024		1	25			10	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\伊丽川_会战弓月城\伊丽川_会战弓月城.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
725	獭山岛	獭山岛	110	2	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\獭山岛\獭山岛.jsonmap	data\source\maps\獭山岛		0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			75				1	0			10
726	英雄獭山岛	英雄獭山岛	110	2	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\獭山岛\獭山岛.jsonmap	data\source\maps\獭山岛		0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			120				1	0			10
727	伊丽川_摩罗道_低级1	摩罗道营地·玄字贰号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
728	伊丽川_摩罗道_低级2	摩罗道营地·玄字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
729	伊丽川_踏实力_低级40	踏实力苍狼营营地·玄字拾号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
730	伊丽川_踏实力_中级41	踏实力苍狼营营地·地字贰号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
731	伊丽川_踏实力_高级45	踏实力苍狼营营地·天字贰号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
732	伊丽川_诺布众_高级34	诺布众营地·天字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
733	伊丽川_诺布众_低级37	诺布众营地·玄字贰号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
734	伊丽川_踏实力_低级44	踏实力苍狼营营地·玄字柒号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
735	伊丽川_踏实力_中级50	踏实力苍狼营营地·地字陆号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
736	伊丽川_踏实力_低级53	踏实力苍狼营营地·玄字拾壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
737	伊丽川_踏实力_高级63	踏实力苍狼营营地·天字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
738	伊丽川_踏实力_低级66	踏实力苍狼营营地·玄字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
739	伊丽川_踏实力_低级67	踏实力苍狼营营地·玄字捌号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
740	伊丽川_踏实力_中级68	踏实力苍狼营营地·地字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
741	伊丽川_诺布众_中级71	诺布众营地·地字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
742	伊丽川_踏实力_中级72	踏实力苍狼营营地·地字叁号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
743	伊丽川_吐蕃僧_高级73	莲花会营地·天字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
744	伊丽川_吐蕃僧_低级79	莲花会营地·玄字贰号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
745	伊丽川_诺布众_低级81	诺布众营地·玄字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
746	伊丽川_吐蕃军队_低级82	吐蕃掠锋营营地·玄字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
747	伊丽川_吐蕃军队_中级83	吐蕃掠锋营营地·地字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
748	伊丽川_吐蕃军队_中级91	吐蕃掠锋营营地·地字肆号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
749	伊丽川_突骑施_低级100	突骑施营地·玄字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
750	伊丽川_踏实力_低级101	踏实力苍狼营营地·玄字贰号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
751	伊丽川_踏实力_中级104	踏实力苍狼营营地·地字柒号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
752	伊丽川_踏实力_低级105	踏实力苍狼营营地·玄字拾叁号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
753	伊丽川_吐蕃军队_低级106	吐蕃掠锋营营地·玄字肆号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
754	伊丽川_吐蕃军队_中级109	吐蕃掠锋营营地·地字叁号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
755	伊丽川_踏实力_低级111	踏实力苍狼营营地·玄字叁号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
756	伊丽川_踏实力_低级118	踏实力苍狼营营地·玄字肆号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
757	伊丽川_吐蕃军队_高级119	吐蕃掠锋营营地·天字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
758	伊丽川_吐蕃军队_低级132	吐蕃掠锋营营地·玄字贰号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
759	伊丽川_星宿派_中级137	星宿宗营地·地字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
760	伊丽川_吐蕃军队_低级139	吐蕃掠锋营营地·玄	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
761	伊丽川_星宿派_中级151	星宿宗营地·地字贰号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
762	伊丽川_踏实力_低级174	踏实力苍狼营营地·玄字伍号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
763	伊丽川_踏实力_中级175	踏实力苍狼营营地·地字伍号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
764	伊丽川_吐蕃僧_低级178	莲花会营地·玄字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
765	伊丽川_吐蕃僧_中级181	莲花会营地·地字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
766	伊丽川_踏实力_高级182	踏实力苍狼营营地·天字叁号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
767	伊丽川_踏实力_低级184	踏实力苍狼营营地·玄字陆号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
768	伊丽川_踏实力_低级188	踏实力苍狼营营地·玄字拾贰号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
769	伊丽川_踏实力_中级190	踏实力苍狼营营地·地字肆号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
770	伊丽川_星宿派_中级192	星宿宗营地·地字叁号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
771	伊丽川_突骑施_低级212	突骑施营地·玄字叁号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
772	伊丽川_踏实力_低级213	踏实力苍狼营营地·玄字玖号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
773	伊丽川_吐蕃军队_低级215	吐蕃掠锋营营地·玄字叁号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
774	伊丽川_突骑施_低级217	突骑施营地·玄字贰号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
775	伊丽川_吐蕃僧_中级219	莲花会营地·地字贰号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
776	伊丽川_星宿派_高级225	星宿宗营地·天字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
777	伊丽川_吐蕃军队_中级1	吐蕃掠锋营营地·地字贰号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
778	伊丽川_吐蕃军队_高级1	吐蕃掠锋营营地·天	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
779	伊丽川_吐蕃军队_低级1	吐蕃掠锋营营地·玄字伍号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
780	伊丽川_摩罗道_中级1	摩罗道营地·地字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
781	伊丽川_摩罗道_高级1	摩罗道营地·天字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
782	伊丽川_突骑施_中级1	突骑施营地·地字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
783	伊丽川_突骑施_高级1	突骑施营地·天字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
784	伊丽川_绣骨寺_高级1	绣骨寺营地·天字壹号	100	1	6	0	0	1	1500		1	1			2	0	0	0		0	1	0	128	0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap		scripts/Map/伊丽川/伊丽川野外营地子副本.lua	0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0		1					1	0			10
